Date,Strategy,Benchmark,Rebalanced
2025-09-30,1.145847921078657,1.1161319915033558,1.145847921078658
2025-10-01,1.1665866037473938,1.1195401437330499,1.1665866037473949
2025-10-02,1.1374579507465787,1.1207958888486707,1.1374579507465798
2025-10-03,1.1291293905069915,1.120243609056837,1.1291293905069926
2025-10-06,1.1605888152790267,1.1216289465058824,1.160588815279028
2025-10-07,1.133925453840322,1.1199810300823856,1.1339254538403232
2025-10-08,1.1432849795203,1.1239881353523373,1.143284979520301
2025-10-09,1.1380328442783652,1.1217319067770455,1.1380328442783663
2025-10-10,1.1008869512226174,1.1052940122475614,1.1008869512226185
2025-10-13,1.1361416193387215,1.1161817596035177,1.1361416193387226
2025-10-14,1.1273807146799628,1.1160216287719706,1.127380714679964
2025-10-15,1.136492599816488,1.1186958056140057,1.1364925998164894
2025-10-16,1.12666514024081,1.1158019544984215,1.1266651402408112
2025-10-17,1.1421579284723047,1.119006868311115,1.142157928472306
2025-10-20,1.1565822820554257,1.1265876385255362,1.156582282055427
2025-10-21,1.1506120607563435,1.1271183203992026,1.1506120607563448
2025-10-22,1.1440990804806366,1.1236024442727606,1.1440990804806381
2025-10-23,1.1587219000981746,1.126702186143399,1.1587219000981759
2025-10-24,1.1421807069611771,1.1328285344244953,1.1421807069611785
2025-10-27,1.1709678862319668,1.1410891166181243,1.1709678862319681
2025-10-28,1.182546835010897,1.1431507723392693,1.1825468350108983
2025-10-29,1.1827845528370986,1.1412274575538912,1.1827845528371
2025-10-30,1.1510350783304726,1.132902454425851,1.151035078330474
2025-10-31,1.1736307015966494,1.1350105902891214,1.1736307015966507
2025-11-03,1.1891992496304467,1.1357633556865931,1.189199249630448
2025-11-04,1.154490702740241,1.1279304441457525,1.1544907027402422
2025-11-05,1.178179502735012,1.1290003223030516,1.1781795027350135
2025-11-06,1.1547073572477748,1.1235001643001594,1.1547073572477762
2025-11-07,1.1337027883782105,1.1239221094249618,1.1337027883782118
2025-11-10,1.1596819884126965,1.1343239436571786,1.1596819884126979
2025-11-11,1.1538277977903741,1.1371643639386158,1.1538277977903755
2025-11-12,1.1420905015729914,1.1373607802552754,1.1420905015729927
2025-11-13,1.0977888704762198,1.124693212727642,1.097788870476221
2025-11-14,1.1006322109765347,1.1239163761398308,1.100632210976536
2025-11-17,1.1038945081942164,1.1178763761463308,1.1038945081942177
2025-11-18,1.0909392856504716,1.1126054865932378,1.090939285650473
2025-11-19,1.0958403274506159,1.1150046629034653,1.0958403274506172
2025-11-20,1.0792732268603555,1.1054683778929042,1.0792732268603569
2025-11-21,1.0773684772848158,1.113146144108218,1.0773684772848169
2025-11-24,1.11926414203345,1.123753202869978,1.119264142033451
2025-11-25,1.1251023431462077,1.1311189398684331,1.125102343146209
2025-11-26,1.137303738903895,1.1362878361755342,1.1373037389038962
2025-11-28,1.1435873527820557,1.1392810270482148,1.143587352782057
2025-12-01,1.1410883028971073,1.1343811983435057,1.1410883028971086
2025-12-02,1.1407437036921506,1.1360696286756133,1.140743703692152
2025-12-03,1.1655203650447812,1.1391026559804704,1.1655203650447827
2025-12-04,1.1754993768109958,1.1387452590537674,1.1754993768109974
2025-12-05,1.1764921275919813,1.1394911746177487,1.1764921275919829
2025-12-08,1.1551471913720852,1.1367614234198404,1.1551471913720868
2025-12-09,1.1620371322783403,1.1358660735043618,1.1620371322783416
2025-12-10,1.1732361685711428,1.1417360778357055,1.173236168571144
2025-12-11,1.1681298851362796,1.143330132776885,1.168129885136281
2025-12-12,1.1794132733198581,1.134537799483038,1.1794132733198597
2025-12-15,1.2001732023034861,1.1340610565840281,1.2001732023034877
2025-12-16,1.2180376848647136,1.1330587128020295,1.2180376848647152
2025-12-17,1.1858300409301958,1.1254559844077188,1.1858300409301974
2025-12-18,1.2094618870547975,1.1315103675891467,1.209461887054799
2025-12-19,1.209676840281728,1.1369922320310322,1.2096768402817295
2025-12-22,1.2213370457293233,1.1411193312890897,1.2213370457293249
2025-12-23,1.219017748591875,1.1441869591792677,1.2190177485918765
2025-12-24,1.22069626685531,1.1477149572437688,1.2206962668553116
2025-12-26,1.2078209564652582,1.1476451236098597,1.2078209564652598
2025-12-29,1.1871256458188757,1.1458718836427029,1.1871256458188773
2025-12-30,1.1798668377490222,1.1448472324790648,1.1798668377490238
2025-12-31,1.1704945312680728,1.1385248776504175,1.1704945312680743
2026-01-02,1.1558825247137776,1.1395925384572467,1.1558825247137792
2026-01-05,1.1765714649717816,1.1450083060967422,1.1765714649717829
2026-01-06,1.1543014690507811,1.1490940951472723,1.1543014690507825
2026-01-07,1.1513680299774385,1.1473674171510024,1.1513680299774398
2026-01-08,1.1567879367950573,1.1464940724767465,1.1567879367950586
2026-01-09,1.1718059715735603,1.1520333157951395,1.1718059715735616
2026-01-12,1.1773377399811196,1.1526845339645264,1.177337739981121
2026-01-13,1.1745142192096325,1.1516744076502687,1.1745142192096338
2026-01-14,1.1627512172230527,1.1492082983856131,1.162751217223054
2026-01-15,1.1625235039057769,1.150406643501177,1.1625235039057784
2026-01-16,1.1604376829343876,1.1490852028817438,1.160437682934389
2026-01-20,1.1283029243003326,1.1333776982337622,1.128302924300334
2026-01-21,1.14925361814448,1.142513754935742,1.1492536181444812
2026-01-22,1.1750147593837617,1.1462792490914866,1.1750147593837632
2026-01-23,1.1750038991812062,1.1470233033109614,1.1750038991812077
2026-01-26,1.1589458830367598,1.1510742882562992,1.1589458830367614
2026-01-27,1.1544185415397745,1.1534543594813542,1.1544185415397759
2026-01-28,1.155040578650087,1.153198365549687,1.1550405786500886
2026-01-29,1.1344400446530902,1.1518874414081404,1.1344400446530918
2026-01-30,1.1521925573909382,1.149639964982442,1.1521925573909397
2026-02-02,1.142166421755177,1.1526030308719697,1.1421664217551786
2026-02-03,1.1395340094205424,1.146880237687973,1.139534009420544
2026-02-04,1.1162485834424412,1.1433609425628088,1.1162485834424427
2026-02-05,1.1009359108409869,1.1367733921181387,1.1009359108409884
2026-02-06,1.126565087136443,1.1499199713542596,1.1265650871364445
2026-02-09,1.136764075499594,1.1533707033079177,1.1367640754995956
2026-02-10,1.1472843914002469,1.1529127195297382,1.1472843914002482
2026-02-11,1.1508708337694586,1.1518239273864541,1.1508708337694602
2026-02-12,1.1315413629062112,1.1432551063585532,1.1315413629062125
2026-02-13,1.132949250481258,1.1450858151222139,1.1329492504812593
2026-02-17,1.1242260988721748,1.1461332252968106,1.1242260988721762
2026-02-18,1.1266294431514337,1.1491076731031358,1.126629443151435
2026-02-19,1.1263624953031524,1.1474736237716199,1.1263624953031537
2026-02-20,1.1289265837960254,1.152391292537767,1.1289265837960267
2026-02-23,1.109516948248476,1.146316704088788,1.1095169482484772
2026-02-24,1.125068436086025,1.1510712823696216,1.1250684360860264
2026-02-25,1.1388768322134748,1.1567762140335978,1.1388768322134761
2026-02-26,1.1252808323028487,1.1536004845832444,1.1252808323028498
2026-02-27,1.115751056819764,1.1511994733265922,1.115751056819765
2026-03-02,1.1161647838277502,1.149736581336141,1.1161647838277513
2026-03-03,1.0979052809465784,1.1431631188220017,1.0979052809465797
2026-03-04,1.1189804053275476,1.147695725256724,1.118980405327549
2026-03-05,1.1160605722813397,1.1428088721148544,1.116060572281341
2026-03-06,1.099235648719251,1.1332065694594904,1.0992356487192523
2026-03-09,1.1054477586121447,1.1404448853070932,1.105447758612146
2026-03-10,1.1050081598908745,1.1379359513614469,1.1050081598908759
2026-03-11,1.11548323107016,1.135055140111001,1.1154832310701612
2026-03-12,1.0920673046038905,1.1230547054750746,1.0920673046038918
2026-03-13,1.0847385757375403,1.118813563405039,1.0847385757375416
2026-03-16,1.0949210212776461,1.1273488263506692,1.0949210212776475
2026-03-17,1.1013647128860475,1.1300443874338313,1.1013647128860489
2026-03-18,1.0869099195938747,1.1187504571588731,1.086909919593876
2026-03-19,1.069074919028374,1.1175821817319451,1.0690749190283753
2026-03-20,1.0454220936524072,1.104393498360643,1.0454220936524083
2026-03-23,1.0678263558200864,1.113041601665729,1.0678263558200876
2026-03-24,1.0692547139036193,1.1096482092102669,1.0692547139036204
2026-03-25,1.0759353502744993,1.1150548765583526,1.0759353502745002
2026-03-26,1.0496213544264315,1.1004988653404213,1.0496213544264323
2026-03-27,1.0297534004164337,1.0892395112371305,1.0297534004164346
2026-03-30,1.0204423135785625,1.0892594234206199,1.0204423135785634
2026-03-31,1.0534380603631317,1.1092056081153707,1.0534380603631326
2026-04-01,1.0693797024319558,1.1144013457622295,1.069379702431957
2026-04-02,1.0411464793870888,1.1159748970763455,1.0411464793870897
2026-04-06,1.0310942927836122,1.1184726130037819,1.031094292783613
2026-04-07,1.0225233973129517,1.1194376933215606,1.0225233973129526
2026-04-08,1.0257109694371735,1.137396679605348,1.0257109694371744
2026-04-09,1.0311106992795462,1.1415188109442815,1.0311106992795471
2026-04-10,1.0355657265366702,1.14038449675744,1.0355657265366711
2026-04-13,1.0442006270315798,1.1480622054426712,1.0442006270315807
2026-04-14,1.0659787853118348,1.1575757064109948,1.0659787853118357
2026-04-15,1.108824883363638,1.162430439105838,1.108824883363639
2026-04-16,1.104997853152234,1.1634519754615231,1.1049978531522349
2026-04-17,1.1265233229220402,1.1737181785931774,1.126523322922041
2026-04-20,1.114278886768716,1.1719929543405447,1.1142788867687168
2026-04-21,1.102767468723028,1.1659323039186202,1.102767468723029
2026-04-22,1.1079121457271546,1.1735222065614253,1.1079121457271557
2026-04-23,1.0865191127181113,1.1699635643340898,1.0865191127181124
2026-04-24,1.0931785817831552,1.176228517787011,1.0931785817831563
2026-04-27,1.096830901626021,1.1766799354478807,1.096830901626022
2026-04-28,1.0913323348315347,1.1731169041115415,1.0913323348315358
2026-04-29,1.0856319340958809,1.1709075685175474,1.085631934095882
2026-04-30,1.1020548533703498,1.1785996958507403,1.102054853370351
2026-05-01,1.1165464763775084,1.181214248357948,1.1165464763775095
2026-05-04,1.11697248078571,1.1770077407752346,1.1169724807857113
2026-05-05,1.1155901002723727,1.1835102445448966,1.1155901002723738
2026-05-06,1.1345950508894698,1.1953840389445975,1.1345950508894709
2026-05-07,1.1515464811987037,1.191949743544567,1.1515464811987046
2026-05-08,1.1781496892929368,1.1990891042435206,1.1781496892929377
2026-05-11,1.2012754143227304,1.1995539125187564,1.2012754143227313
2026-05-12,1.1844194776459156,1.1970248066446232,1.1844194776459167
2026-05-13,1.2026538952465917,1.2012394656078853,1.2026538952465928
2026-05-14,1.2027759485529963,1.206797910574482,1.2027759485529974
2026-05-15,1.1684840238568985,1.1953164668520444,1.1684840238568996
2026-05-18,1.1511268012332432,1.1944833036702314,1.151126801233244
2026-05-19,1.1398118079202948,1.1881320431973774,1.1398118079202955
2026-05-20,1.1631201046048434,1.198062205652249,1.1631201046048443
2026-05-21,1.1648898703506814,1.2000140374639954,1.1648898703506823
2026-05-22,1.1778617250499883,1.2033054796241407,1.177861725049989
2026-05-26,1.191364062138438,1.2094831117951321,1.1913640621384387
2026-05-27,1.2008308178185358,1.2098199447959208,1.2008308178185365
2026-05-28,1.205649448955939,1.2147489153505346,1.2056494489559397
2026-05-29,1.198077974455484,1.2168295250754544,1.1980779744554846
2026-06-01,1.1707750268906987,1.2169624469007447,1.1707750268906993
2026-06-02,1.1823795734014069,1.2180869846363325,1.1823795734014075
2026-06-03,1.1793824311241663,1.2120265961948078,1.179382431124167
2026-06-04,1.1737354771544666,1.2154381141266546,1.173735477154467
2026-06-05,1.1250905090453354,1.1944233257094325,1.1250905090453358
2026-06-08,1.1516182344471122,1.1959147390976366,1.1516182344471126
2026-06-09,1.1338338071868963,1.1948596284947728,1.1338338071868967
2026-06-10,1.1067187602548199,1.1831640649876454,1.1067187602548203
2026-06-11,1.1391015059606462,1.1979563468469117,1.1391015059606469
2026-06-12,1.1510579614528282,1.201255552939938,1.151057961452829
2026-06-15,1.1640196702421375,1.214358925590684,1.1640196702421381
2026-06-16,1.153100214406517,1.2107441861659531,1.1531002144065177
2026-06-17,1.1361349170587638,1.1998911726866262,1.1361349170587645
2026-06-18,1.1461901529527097,1.2086887471208518,1.1461901529527103
2026-06-22,1.1510081974709894,1.2050880795713041,1.15100819747099
2026-06-23,1.1129414454543516,1.1951151906762592,1.1129414454543523
2026-06-24,1.1049239344910788,1.196937354336375,1.1049239344910795
2026-06-25,1.1049501833869233,1.1983010401569993,1.104950183386924
2026-06-26,1.109523385914611,1.1935576709091569,1.1095233859146116
2026-06-29,1.1620700514991136,1.2056151395576482,1.1620700514991145
2026-06-30,1.1744289106312906,1.2056151395576482,1.1744289106312917
