Date,TSLA,BND,SPY
2015-04-07,0.0007385693434276419,0.0005990112523126534,-0.002646271659408339
2015-04-08,0.02174665976455148,-0.0007188883752768938,0.0033768376970784164
2015-04-09,0.011653015949509848,-0.0021562576149304347,0.004423660531118756
2015-04-10,0.0038555516327911654,-0.0004804289788731264,0.005457176771132888
2015-04-13,-0.005310595640134919,0.0002404566737941316,-0.004523256552089516
2015-04-14,-0.011059221524362783,0.001801376183750536,0.0019130440136454485
2015-04-15,0.0017834849910411954,0.0009593605342270717,0.004487288940937528
2015-04-16,-0.005437155028403029,-0.0002396102609287798,-0.0002853477221997913
2015-04-17,0.0004354513000803806,0.001676789198588713,-0.011503451157736544
2015-04-20,-0.007350472676152187,-0.0010759737650887224,0.009136641300225845
2015-04-21,0.02016856020521529,-0.0011973684542889718,-0.0011909937734424503
2015-04-22,0.04789641514821552,-0.003716032757737575,0.0049140790743287255
2015-04-23,-0.0038279091473925053,0.001924885060272219,0.00251609723344548
2015-04-24,-0.0007776197845633659,0.001561740332436612,0.0023206146175467346
2015-04-27,0.060065042656655576,-0.0007193533497170668,-0.004157616485251703
2015-04-28,-0.004621129472000773,-0.0031197160663478662,0.0031786102539039796
2015-04-29,0.00854744301337429,-0.0031303044373266475,-0.004114429571705824
2015-04-30,-0.027532837607318394,0.0010865555279102601,-0.010020616964811824
2015-05-01,-8.840630703377261e-05,-0.0030328446850312885,0.01084140710327075
2015-05-04,0.01982033262823535,-0.0014544207173214918,0.0028470193790370857
2015-05-05,0.010585201507501196,-0.0015782688501334574,-0.011451304108612947
2015-05-06,-0.01081772507834955,-0.0027960170309546672,-0.004116828375628878
2015-05-07,0.027643952080381284,0.0020729041240445945,0.003989666399816683
2015-05-08,-0.000802367109835278,0.002675981438176933,0.013165652287380869
2015-05-11,0.012171892568897835,-0.005217015930509161,-0.004772361029481198
2015-05-12,0.021921607801995036,-0.0012204749816113747,-0.002991538222949952
2015-05-13,-0.006374116918974937,-0.0004886065314606558,0.00019075630671627763
2015-05-14,0.0037831669775971744,0.001955445859794791,0.010427511235443943
2015-05-15,0.019418271142708665,0.00402401221423121,0.001083805761485701
2015-05-18,-0.0003617094762363715,-0.003643560370697463,0.003107049368764603
2015-05-19,-0.006472295749399448,-0.0021946440520166366,-0.00032880641975119307
2015-05-20,-0.011289082211751178,0.0,-0.0007041879630217407
2015-05-21,0.005197378373454464,0.003176849465210685,0.0029126428309420582
2015-05-22,0.008590523912465953,-0.000609239541088713,-0.0023889852738964157
2015-05-26,-0.0010898750183484518,0.0024376098196179363,-0.010751483048780264
2015-05-27,-0.00012128073379813475,0.00048615728407219727,0.009491953381301155
2015-05-28,0.016246998689338543,0.00012197596977459035,-0.0011283451542979384
2015-05-29,-0.0025849904207780883,0.0003637727842444871,-0.006212908654012583
2015-06-01,-0.005382784466743784,-0.003334074508711371,0.0020368816243836463
2015-06-02,-0.004409611340134401,-0.002808269654952955,-0.0009927704475855004
2015-06-03,0.0025769365731915794,-0.004408303132962921,0.002649496652193495
2015-06-04,-0.01232978096437809,0.0024597864235245126,-0.008446526003759947
2015-06-05,0.013093670696398219,-0.003925962482125067,-0.001713130240958538
2015-06-08,0.028698768522178453,0.0012315492466346,-0.006149937920239434
2015-06-09,-0.00113150446221999,-0.002952005005185998,-0.0001437878446519658
2015-06-10,-0.020703187995237737,-0.0020974375404827494,0.011993189651856362
2015-06-11,0.0028321502750325855,0.00469786198758948,0.003223761084239607
2015-06-12,-0.0028638677326909834,-0.0007384353600761173,-0.007654792803015731
2015-06-15,-0.0012366685227346297,0.0001227968860573192,-0.004285622711777459
2015-06-16,0.010943373157369374,0.0025867630083380444,0.00545152085611722
2015-06-17,0.028800573289696096,0.0003685564800224306,0.001617334466604614
2015-06-18,0.005683373161624372,-0.0007369703912180059,0.010399287181484196
2015-06-19,0.0023674530537807215,0.002825931805200632,-0.004439599715193587
2015-06-22,-0.010361630404811084,-0.004777950061693903,0.005123193833692863
2015-06-23,0.030332307745169373,-0.0023388744816531526,0.0007079182504710069
2015-06-24,-0.009339929636816735,0.0018503855899147936,-0.007262767435043838
2015-06-25,0.013651601690611415,-0.0013544259355096067,-0.003040344006025597
2015-06-26,-0.006324607704336294,-0.0018497969298904016,-0.0001901158922060775
2015-06-29,-0.018982328906347767,0.005065940445323269,-0.020970717457614807
2015-06-30,0.02381499635902573,-0.0009841712352026688,0.0020933543749779293
2015-07-01,0.003317596250232091,-0.002429169166477063,0.008015585920784662
2015-07-02,0.04038639915454456,0.002472608054844949,-0.0009156143334700939
2015-07-06,-0.001071274437522196,0.0034525183213618416,-0.0028460289341860623
2015-07-07,-0.04232804124569667,0.0009834540064364017,0.00628855424694752
2015-07-08,-0.04823057784907436,0.002822343361745583,-0.01677717898244213
2015-07-09,0.011609720385955313,-0.003304935389007335,0.0018088737628922935
2015-07-10,0.004768851945843755,-0.004666811681498517,0.012591645864738599
2015-07-13,0.011614881028806812,-0.002344378812074055,0.011037300352158663
2015-07-14,0.013312443878506386,0.0018550995231356726,0.004337809806945314
2015-07-15,-0.009448430502932648,0.0028394087696803627,-0.00033218972272408553
2015-07-16,0.013452917723576485,0.0,0.008024474111614222
2015-07-17,0.029923479333326286,0.0001234734441732943,0.0008476714638163685
2015-07-20,0.027670547578698246,-0.0013539744085929728,0.0005176640585931036
2015-07-21,-0.054878507378390284,0.0018485676395778583,-0.0039509787311412525
2015-07-22,0.004123425201304931,0.0003692893672786468,-0.0017950793615397753
2015-07-23,-0.0025011922264167596,0.0023370450462789627,-0.005629311069613285
2015-07-24,-0.0066990980175530845,0.0006128770308266862,-0.01037218246075755
2015-07-27,-0.046720231391331746,0.0019619725651724984,-0.005817477650585823
2015-07-28,0.04667806507496031,-0.0017124420451490874,0.012283445528154191
2015-07-29,-0.003776200204621105,-0.000858461070339489,0.006878633421978586
2015-07-30,0.011257673505236987,0.00036784201346340417,0.00023731347599298402
2015-07-31,-0.0023988239767867015,0.0034345662999137883,-0.001518081288317763
2015-08-03,-0.023144884928617437,0.002314557874328882,-0.003372991670158143
2015-08-04,0.02419330078904558,-0.003421492126578274,-0.0019540491800303927
2015-08-05,0.014458436896063187,-0.001594462060887758,0.0032955828281455712
2015-08-06,-0.08884613070827718,0.0006143328743402066,-0.008187717761231617
2015-08-07,-0.014707655017798138,0.0020862934004386435,-0.0019201193796166693
2015-08-10,-0.005649254943673188,-0.0020819498422227634,0.012599177510174142
2015-08-11,-0.015634065274604314,0.0038051124784825863,-0.009023087683830755
2015-08-12,0.0033702625495031224,-0.0003670410096833221,0.0011982455201737796
2015-08-13,0.018222278547613824,-0.0020795960541628578,-0.0012444666523934167
2015-08-14,0.0026389930841606013,-0.00036736373422152635,0.003642096403460471
2015-08-17,0.04869422505161958,0.0018390334988447332,0.005586905131241382
2015-08-18,0.022471468870960187,-0.0018356576629101617,-0.0028966037603357364
2015-08-19,-0.02098032399177252,0.0035559095953099362,-0.007905520049290349
2015-08-20,-0.05120474567775368,0.0008550766813588684,-0.020881091024706477
2015-08-21,-0.047113613026361856,0.0015870078574933277,-0.030103006164183044
2015-08-24,-0.05156653613722739,-0.00024298326821037275,-0.04210660507320818
2015-08-25,0.005299957738899019,-0.0032924260995049748,-0.011767850946285074
2015-08-26,0.021860631008791875,-0.004281434697912645,0.03839419568077029
2015-08-27,0.08072407396744574,0.001351414498720338,0.024734679034194462
2015-08-28,0.022593474526899193,0.0004910520054242085,5.033038037272064e-05
2015-08-31,0.00233425311787383,-0.0013489924067369152,-0.008079180765504956
2015-09-01,-0.04187746789935942,0.0024366830529876093,-0.029847602450708166
2015-09-02,0.0379667326201818,-0.0007364444173847406,0.018981204894705783
2015-09-03,-0.008559158628931418,0.0007369871674698381,0.0007161086994189603
2015-09-04,-0.014822516253377382,0.002454601095277509,-0.015136741964937861
2015-09-08,0.0257924872165749,-0.0024485907816630403,0.025130895823773036
2015-09-09,0.002981841490309778,-0.00024571646473348085,-0.013371937212242613
2015-09-10,-0.0017275792568650639,-0.0020869878270581843,0.005442032037719313
2015-09-11,0.007083127758706009,0.002091352454172135,0.004544168367101031
2015-09-14,0.011788685834209334,0.00024577685615367884,-0.003710110014906287
2015-09-15,0.0015008533688181114,-0.0041735268387878,0.012499331228309263
2015-09-16,0.03423117949694654,-0.0006164151654606265,0.008666519116914628
2015-09-17,-0.000686427307326376,0.005673062006480878,-0.0022478057243436877
2015-09-18,-0.005532854221774852,0.002821074249398592,-0.016341689947359073
2015-09-21,0.013736467307306599,-0.003668522212336267,0.00516765391828411
2015-09-22,-0.012339109416155347,0.0018411430878626511,-0.012979681985511804
2015-09-23,0.000459842504490382,0.0,-0.0015986447668796533
2015-09-24,0.007890882645230857,0.0003677054323807383,-0.003615641321158325
2015-09-25,-0.02360137483948066,-0.0018375316364307448,-0.0002593725468506003
2015-09-28,-0.03300761554870424,0.0025762550810934925,-0.02509750000259625
2015-09-29,-0.00716505256437161,0.0007347291611179418,0.0005855968357046937
2015-09-30,0.007095082009808129,0.0019565409230000164,0.018658156624724365
2015-10-01,-0.03429950833940998,0.0005378090466250374,0.002609300007743398
2015-10-02,0.032057758124643954,0.0037893278433558386,0.014937681165463124
2015-10-05,-0.005735797824596434,-0.003896791839574365,0.01779463532589398
2015-10-06,-0.01905337856419076,0.0013454611913661374,-0.003426011912423088
2015-10-07,-0.03934404066335062,0.0,0.008190548517380547
2015-10-08,-0.022590068231747584,-0.001587433466224919,0.00902655429628263
2015-10-09,-0.02659664782558413,-0.00012227500840922279,0.0005965860402306067
2015-10-12,-0.023154721971044956,0.0017124418150864518,0.0009435867346934135
2015-10-13,0.017023869860745666,0.0006096411215819053,-0.006302266096302023
2015-10-14,-0.010809577491181055,0.003660513634117901,-0.0047939325467160065
2015-10-15,0.020426012486898237,-0.0019451747920752327,0.015354712692403183
2015-10-16,0.025755735523108614,-0.00036482417131500355,0.004546767815124753
2015-10-19,0.00480158072748571,0.0,0.0004914746128328318
2015-10-20,-0.06606755350432658,-0.0015841484078482626,-0.0012780836408875507
2015-10-21,-0.013800880426347861,0.001830797991737576,-0.006203805595983769
2015-10-22,0.0077586303749297425,0.001705321682766936,0.01689381506021137
2015-10-23,-0.01242211222596079,-0.0025536594520411127,0.01096148401193009
2015-10-26,0.02950887527409196,0.0010968099311108315,-0.0024573510480438987
2015-10-27,-0.022809699646425874,0.00024401145438623928,-0.0019327614679101046
2015-10-28,0.012407945034625278,-0.0028002762715922946,0.011374913624454086
2015-10-29,-0.006245254663083899,-0.0035416054013809317,-0.0005743999058932525
2015-10-30,-0.022208650663342766,0.0022064294982691024,-0.004309690556876911
2015-11-02,0.03315139413174362,-0.0019734891397572563,0.011831123204973037
2015-11-03,-0.025445558566223325,-0.0017183440214356693,0.002899159762040693
2015-11-04,0.11173506172895453,0.0006150977825785109,-0.0030334151988995472
2015-11-05,0.0006043683865557536,-0.0018433282210009727,-0.0009980297329943433
2015-11-06,0.0025456895572166793,-0.003940024351205884,-0.0005232956222596119
2015-11-09,-0.030254799225420848,-0.000865633074935368,-0.009331761353160495
2015-11-10,-0.0391869859962497,0.0011135534359290045,0.00230668134337364
2015-11-11,0.011916854312549408,0.00012383330328002984,-0.003931417309375518
2015-11-12,-0.028026284636262333,0.00012343244489598781,-0.013959933629381194
2015-11-13,-0.02700290247242554,0.0018541492532326842,-0.011228036368235772
2015-11-16,0.03436451812394292,0.0,0.015206937267316034
2015-11-17,-0.0014463979691021756,0.0011092122265365933,-0.0007297162394670487
2015-11-18,0.033037326654939525,-0.0004927857460713669,0.015865749712676624
2015-11-19,0.0033021410176179433,0.001356357660568852,-0.0008619848959869891
2015-11-20,-0.008070393546729338,-0.0002467884540380272,0.003644290434136943
2015-11-23,-0.010272166508136338,0.0003689297043913964,-0.0011468238051881574
2015-11-24,0.0022961761034103745,0.00036911361218439076,0.0013393811588782167
2015-11-25,0.052187810783939304,0.00012339761417212713,-0.00014332559740382056
2015-11-27,0.008578708564050963,0.000491802586642498,0.0011464212130718465
2015-11-30,-0.005828773569144241,-0.0004915608357518586,-0.004151409052455812
2015-12-01,0.03009640513952827,0.003783406789242383,0.009535645689752625
2015-12-02,-0.021923391675773063,-0.0012268794804056737,-0.010205038429852098
2015-12-03,0.0031036038358105422,-0.007746223272751207,-0.014002916375664975
2015-12-04,-0.010012412396463,0.003965587424980654,0.019502911481023677
2015-12-07,0.003255441103328094,0.0017271789856068143,-0.006058304602348574
2015-12-08,-0.01908015011055786,0.0002463966251717853,-0.006719697655551138
2015-12-09,-0.009703589724369799,-0.0003696956440981669,-0.007779807919358617
2015-12-10,0.011357503870956798,-0.00012321351591526586,0.002581475321037363
2015-12-11,-0.044259422857554354,0.0027116708705323678,-0.019381346033721436
2015-12-14,0.007188217785247586,-0.00467072853020678,0.0050526636287313575
2015-12-15,0.011483228662796385,-0.0011108008466588215,0.01049736284974645
2015-12-16,0.06069926383234869,-0.0011129982881982192,0.014632155879307662
2015-12-17,-0.004775935638145934,0.0021038306337031187,-0.01523797954330175
2015-12-18,-0.01255404258485504,0.0022227730487582864,-0.017814839676930205
2015-12-21,0.009112170445755297,-0.0011087298214689234,0.008248667117898068
2015-12-22,-0.011222896648004466,-0.0013565330007121457,0.009074258521370338
2015-12-23,-0.001087238493853948,0.00012383832662887784,0.012383502762972398
2015-12-24,0.003787586036986701,0.0007431943178832778,-0.001650569050108408
2015-12-28,-0.007026053028503343,0.0,-0.0022847683372150263
2015-12-29,0.03599040660703223,-0.0030946848553852213,0.010671910159729459
2015-12-30,0.003794452891639599,0.000621153844177158,-0.007087712028995274
2015-12-31,0.008064193426244648,0.0019849303996741785,-0.010003367092441429
2016-01-04,-0.06916383417344563,-0.0004956179936691507,-0.013979461739586418
2016-01-05,8.951501876963697e-05,0.001239178582942646,0.0016911735112690174
2016-01-06,-0.019648196488239345,0.00445475338564405,-0.012613983730015765
2016-01-07,-0.015476613580219345,0.00012251442173871752,-0.02399166932030017
2016-01-08,-0.021562746019443524,0.001232132501280514,-0.010976560783950484
2016-01-11,-0.014928912731952182,-0.0041829620509710175,0.000989748207867347
2016-01-12,0.01019968109607805,0.0025943695947170387,0.008068717742511389
2016-01-13,-0.04600657570629507,0.002464856554835748,-0.02494082858209623
2016-01-14,0.029304524761110118,-0.0012298114017814665,0.01641697455243385
2016-01-15,-0.005771584676250496,0.0017228116204133226,-0.021466090043058217
2016-01-19,-0.0013171814898143008,-0.0012278730162523788,0.001330586390877686
2016-01-20,-0.02940598345394596,0.0011067307087029299,-0.012814766657988863
2016-01-21,0.006391513633018819,-0.0006140435146915202,0.005602165251542113
2016-01-22,0.012901930307042342,-0.00036917414350867706,0.02051489968682696
2016-01-25,-0.030461596504509303,0.0,-0.015116346563714855
2016-01-26,-0.014359893464118478,0.0014760963900997126,0.013643081041971428
2016-01-27,-0.028363311180212625,0.0,-0.010882914438110847
2016-01-28,0.00866696594809202,0.0007361342529927928,0.0052087156539217805
2016-01-29,0.007907252180474389,0.002945673071183652,0.02437758710622151
2016-02-01,0.030020838930620908,-0.0020356798608505144,-0.00036138866678414594
2016-02-02,-0.07190002137704643,0.0034407260970632514,-0.018022223904576862
2016-02-03,-0.05088083130264043,0.0007341786925940674,0.005995070654116308
2016-02-04,0.010664105137480506,0.0007345245823442426,0.0015680093915937388
2016-02-05,-0.07260598006471042,-0.000978563091845186,-0.019049832208029027
2016-02-08,-0.08985239514773324,0.004283858791911177,-0.013461297529757
2016-02-09,0.0017568447590106118,-0.00012194938546761236,5.397978403398618e-05
2016-02-10,-0.03089374112383303,0.002071756142470571,-0.0008626538523819338
2016-02-11,0.04733064290572564,0.0006079324762866545,-0.01300803191312161
2016-02-12,0.0037881413094784655,-0.0032818450788109077,0.0206170618096142
2016-02-16,0.027343852480015807,-0.001463645355386567,0.01687815681116711
2016-02-17,0.08706565860035376,-0.00024367833198901678,0.016334410124789756
2016-02-18,-0.011323158733693717,0.0034205915232006223,-0.004095715521417187
2016-02-19,-0.0011392968371775059,-0.0013390679631840596,-0.0004683834570844425
2016-02-22,0.06699479062990088,0.00024354728732767228,0.014479086225203996
2016-02-23,-0.0029818286241705128,0.0006089402319120474,-0.012629574964011292
2016-02-24,0.010101004393246793,0.0007310257373513984,0.004575557924630269
2016-02-25,0.047094914915335684,0.0014602292724621435,0.012111938186471383
2016-02-26,0.015525816600528097,-0.0009717947935897753,-0.0023015231334776454
2016-02-29,0.008353468768718342,0.0006080175267852983,-0.0078424878349731
2016-03-01,-0.029073080259574557,-0.003349315458933466,0.023507158054132837
2016-03-02,0.010678823954507921,-0.0006113908682418012,0.004492262265307634
2016-03-03,0.039290607872446426,0.0004891724042472845,0.003919824143617356
2016-03-04,0.02707681972740761,-0.0004889332316029282,0.003253312947959053
2016-03-07,0.021140033080221166,-0.00024550013072333066,0.0007985451181604653
2016-03-08,-0.013103370952345483,0.0033035598947073197,-0.0109181562813212
2016-03-09,0.030207303417474796,-0.001706665111649297,0.004939731679190373
2016-03-10,-0.01696052509474255,-0.0004894593456993279,0.0008022057617382838
2016-03-11,0.011307091998520313,-0.0013432716543042567,0.016137470777019658
2016-03-14,0.036867487272411736,0.002202636921325496,-0.001282288749288707
2016-03-15,0.014826854254383681,-0.00097717574187961,-0.0016297440352655013
2016-03-16,0.01644223390939903,0.003911077575972088,0.005787094855464137
2016-03-17,0.02005139734476491,0.0021914378084317843,0.006344379736010097
2016-03-18,0.028094340456043643,0.0008501188507470392,0.003929437123566304
2016-03-21,0.023975234953553137,-0.0018206988483793207,0.0014188963514936148
2016-03-22,-0.01711979903690175,-0.00024268881917011154,-0.0005374576957712929
2016-03-23,-0.04977800018235601,0.0021889916128872144,-0.0065995227090814845
2016-03-24,0.0232275906570083,-0.0012132764969580156,-0.00044287332812664726
2016-03-28,0.011020873910291051,0.0004861505939752764,0.0005908480517882175
2016-03-29,-0.0005646003647661324,0.004128582304155248,0.009250237949453899
2016-03-30,-0.014078972960765879,-0.00036281270157345613,0.004387669404183114
2016-03-31,0.012693337980441255,0.001935807290935898,-0.0024268775000653164
2016-04-01,0.03403399570678456,0.0011248144522881809,0.006811735807649821
2016-04-04,0.039563979070301736,0.0,-0.0032377168692044878
2016-04-05,0.03433343457363125,0.00181365630923902,-0.009988192129978257
2016-04-06,0.038947853163352475,-0.0004826089225318242,0.010921339301918298
2016-04-07,-0.030969800698537053,0.0032597108001464203,-0.01196606948703316
2016-04-08,-0.02772166475041915,-0.0008428158104351047,0.002696775673379559
2016-04-11,-0.0005998457768249255,-0.00012007916926770612,-0.00234700362788387
2016-04-12,-0.008402652353309281,-0.0015653663712306143,0.009312927661113468
2016-04-13,0.0270760454618868,0.0006022158042939818,0.010100649725977018
2016-04-14,-0.010489893292484176,-0.0008435122371579507,4.8219230071255836e-05
2016-04-15,0.010521694235412493,0.0022924854539450035,-0.0011058724641218598
2016-04-18,-0.002475334060495493,-0.00036128357442433146,0.00702666305000621
2016-04-19,-0.02564203697895895,0.0006025014119674932,0.0031543151485611265
2016-04-20,0.010510619221744344,-0.002767832391938563,0.0009527383119700694
2016-04-21,-0.006720777009723511,-0.001207247356865615,-0.005378113464207135
2016-04-22,0.021990432529629622,-0.0003631339278191703,0.0
2016-04-25,-0.007605979610801672,-0.00120796459736916,-0.001722922669681437
2016-04-26,0.007624509088934195,-0.0014517711925950971,0.001486195635238996
2016-04-27,-0.008946136908751234,0.0030292997682963563,0.0020580903965290442
2016-04-28,-0.014952135009967504,0.0018123141921240205,-0.009075824276202127
2016-04-29,-0.028056989923414988,0.0007237755267484047,-0.005398727508520884
2016-05-02,0.004319697802968259,-0.0017632251649319919,0.007948395384628215
2016-05-03,-0.03920601056164674,0.0027830031784550346,-0.008703397123208667
2016-05-04,-0.04201105333661326,0.0003615380257324663,-0.005577934079532554
2016-05-05,-0.04955961442777834,0.0018087079925062088,-0.00019489944892381317
2016-05-06,0.016073354609201562,-0.0004818508608874783,0.003659008292879573
2016-05-09,-0.02796256243720341,0.0007227847555899558,0.0008262733932089539
2016-05-10,-0.0011008885097381071,0.0,0.012433718755001433
2016-05-11,0.0012937597581215154,0.000241330747279056,-0.009354808057772668
2016-05-12,-0.00803978103371572,0.00012004959826916739,0.00029071934726787596
2016-05-13,0.001592002938870074,0.0010827248061793249,-0.00871442545263934
2016-05-16,0.003275341382076302,-0.0021636626795665803,0.00986547739817678
2016-05-17,-0.01742759842604591,-0.0007221048075601866,-0.009333350865495249
2016-05-18,0.03180885470243422,-0.004700475225047573,0.0002925334699426241
2016-05-19,0.01913147353519906,0.0010898048276706263,-0.003464998166928024
2016-05-20,0.023558406194412074,0.0,0.006317164347239723
2016-05-23,-0.01843105074925866,0.0002423084000493514,-0.0013623364574100183
2016-05-24,0.007816075741021722,-0.0004836925234964484,0.01296217730673499
2016-05-25,0.0076637497781955055,-0.00036271208038007874,0.006783413437133845
2016-05-26,0.02522997924071091,0.0016938917461042369,0.00028642726257532836
2016-05-27,-0.00923954578720032,-0.00036285026042304214,0.0042993074212533955
2016-05-31,0.0008518675345341453,0.0008466270593845415,-0.0019024805904241937
2016-06-01,-0.016440468601288782,0.0003504018650082319,0.00204923870709095
2016-06-02,-0.0027327356754038856,0.0019359846152302573,0.0030434656390245785
2016-06-03,0.00013700139934802458,0.006278370013436119,-0.0029868478804393472
2016-06-06,0.007717276207808599,-0.0015597995049203561,0.005088614245962075
2016-06-07,0.05283668197567204,0.00012083017408293095,0.0015613262736553501
2016-06-08,0.013686831518021192,0.0012010779235847036,0.0032595872176273133
2016-06-09,-0.026154878987485475,0.0009606317412349519,-0.0013656826098332742
2016-06-10,-0.0460847232525351,0.0009593413321229427,-0.009477419543818755
2016-06-13,-0.00420496739684062,0.00023934471209541286,-0.007711910388578436
2016-06-14,-0.013356605490256634,-0.00012028779022499325,-0.00196701910784014
2016-06-15,0.012746565418183309,0.0022765408505007745,-0.0013935015569567222
2016-06-16,0.0010565546173815221,0.0010750584062633184,0.0029840011669743927
2016-06-17,-0.011288062840889457,-0.001432320239560525,-0.0037239163609059656
2016-06-20,0.019631474173017693,-0.002271450487406401,0.00643966309256494
2016-06-21,-0.0004096198348979563,-0.001317785756621892,0.0028386364823349552
2016-06-22,-0.10450341756812143,0.0003602222907053143,-0.0016311386955170093
2016-06-23,-0.001322128315258908,-0.0017996643190211215,0.01302239645252845
2016-06-24,-0.016547827629193046,0.005647190589451512,-0.035908787514302154
2016-06-27,0.027957518513328727,0.005017802400937521,-0.01791004179711919
2016-06-28,0.016318349791359932,0.0011889587036715277,0.01803625829084976
2016-06-29,0.041627392999816326,-0.00035607549943916794,0.017027246821424535
2016-06-30,0.009943412480724279,0.0013063591333533076,0.013645874018803017
2016-07-01,0.019879378262587677,0.0027807684175478187,0.002100460556954342
2016-07-05,-0.011639738141737244,0.003437117377728116,-0.00719314017424344
2016-07-06,0.002149711537805965,0.0017722085812814647,0.005997917721551005
2016-07-07,0.006994990541306256,-0.0016502712438593026,-0.0006203780828907268
2016-07-08,0.0038899525017721537,0.002598285949954038,0.014890536734031512
2016-07-11,0.036903805062947104,-0.0029453345403478437,0.0035268950174225377
2016-07-12,-0.0005783013468687592,-0.004016886275051701,0.007263282686136074
